ZipCode,RegionID,ZipCode,City,State,Metro,CountyName,SizeRank
48322,79132,48322,West Bloomfield,MI,Detroit-Warren-Dearborn,Oakland County,2943
19151,65818,19151,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,2944
47274,78516,47274,Seymour,IN,Seymour,Jackson County,2945
72601,89653,72601,Harrison,AR,Harrison,Boone County,2946
62226,85350,62226,Belleville,IL,St. Louis,Saint Clair County,2947
08742,61165,08742,Point Pleasant,NJ,New York-Newark-Jersey City,Ocean County,2948
52501,80990,52501,Ottumwa,IA,Ottumwa,Wapello County,2949
66213,87129,66213,Overland Park,KS,Kansas City,Johnson County,2950
02136,58650,02136,Boston,MA,Boston-Cambridge-Newton,Suffolk County,2951
60098,84353,60098,Woodstock,IL,Chicago-Naperville-Elgin,McHenry County,2952
34606,73142,34606,Spring Hill,FL,Tampa-St. Petersburg-Clearwater,Hernando County,2953
91355,96378,91355,Santa Clarita,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2954
91711,96469,91711,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2955
02062,58605,02062,Norwood,MA,Boston-Cambridge-Newton,Norfolk County,2956
33441,72607,33441,Deerfield Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,2957
91001,96265,91001,Altadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2958
92807,97026,92807,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange County,2959
74403,90384,74403,Muskogee,OK,Muskogee,Muskogee County,2960
95409,98176,95409,Santa Rosa,CA,Santa Rosa,Sonoma County,2961
52761,81110,52761,Muscatine,IA,Muscatine,Muscatine County,2962
33837,72848,33837,Davenport,FL,Lakeland-Winter Haven,Polk County,2963
94070,97542,94070,San Carlos,CA,San Francisco-Oakland-Hayward,San Mateo County,2964
52601,81041,52601,Burlington,IA,Burlington,Des Moines County,2965
98027,99512,98027,Issaquah,WA,Seattle-Tacoma-Bellevue,King County,2966
91773,96513,91773,San Dimas,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2967
28560,70031,28560,New Bern,NC,New Bern,Craven County,2968
48067,78943,48067,Royal Oak,MI,Detroit-Warren-Dearborn,Oakland County,2969
89107,95803,89107,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,2970
78221,92317,78221,San Antonio,TX,San Antonio-New Braunfels,Bexar County,2971
53142,81242,53142,Kenosha,WI,Chicago-Naperville-Elgin,Kenosha County,2972
95120,97988,95120,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,2973
73703,90133,73703,Enid,OK,Enid,Garfield County,2974
54302,81639,54302,Green Bay,WI,Green Bay,Brown County,2975
19713,66037,19713,Newark,DE,Philadelphia-Camden-Wilmington,New Castle County,2976
84604,94601,84604,Provo,UT,Provo-Orem,Utah County,2977
91754,96496,91754,Monterey Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2978
23453,67721,23453,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,2979
55372,82223,55372,Prior Lake,MN,Minneapolis-St. Paul-Bloomington,Scott County,2980
19087,65757,19087,Radnor,PA,Philadelphia-Camden-Wilmington,Delaware County,2981
64114,86353,64114,Kansas City,MO,Kansas City,Jackson County,2982
16602,64645,16602,Altoona,PA,Altoona,Blair County,2983
14127,63431,14127,Orchard Park,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,2984
85050,94764,85050,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,2985
77019,91668,77019,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,2986
95969,98519,95969,Paradise,CA,Chico,Butte County,2987
61008,84755,61008,Belvidere,IL,Rockford,Boone County,2988
76901,91623,76901,San Angelo,TX,San Angelo,Tom Green County,2989
30705,71279,30705,Chatsworth,GA,Dalton,Murray County,2990
77493,91981,77493,Katy,TX,Houston-The Woodlands-Sugar Land,Harris County,2992
44313,77127,44313,Akron,OH,Akron,Summit County,2993
15217,63948,15217,Pittsburgh,PA,Pittsburgh,Allegheny County,2994
65721,86951,65721,Ozark,MO,Springfield,Christian County,2995
02840,58937,02840,Newport,RI,Providence-Warwick,Newport County,2996
70809,88818,70809,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,2997
77550,92020,77550,Galveston,TX,Houston-The Woodlands-Sugar Land,Galveston County,2998
83705,94278,83705,Boise,ID,Boise City,Ada County,2999
60169,399603,60169,Hoffman Estates,IL,Chicago-Naperville-Elgin,Cook County,3000
91326,96356,91326,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3001
44129,77029,44129,Parma,OH,Cleveland-Elyria,Cuyahoga County,3002
86406,95193,86406,Lake Havasu City,AZ,Lake Havasu City-Kingman,Mohave County,3003
33594,72700,33594,Valrico,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,3004
20886,66690,20886,Montgomery Village,MD,Washington-Arlington-Alexandria,Montgomery County,3005
53705,81423,53705,Madison,WI,Madison,Dane County,3006
90301,96133,90301,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3007
56308,82768,56308,Alexandria,MN,Alexandria,Douglas County,3008
55422,82272,55422,Robbinsdale,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,3009
70094,88474,70094,Westwego,LA,New Orleans-Metairie,Jefferson Parish,3010
40701,75764,40701,Corbin,KY,London,Whitley County,3011
07032,60547,07032,Kearny,NJ,New York-Newark-Jersey City,Hudson County,3012
33138,72441,33138,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3013
60441,84492,60441,Lockport,IL,Chicago-Naperville-Elgin,Will County,3014
55016,82041,55016,Cottage Grove,MN,Minneapolis-St. Paul-Bloomington,Washington County,3015
68116,87866,68116,Omaha,NE,Omaha-Council Bluffs,Douglas County,3016
93705,97416,93705,Fresno,CA,Fresno,Fresno County,3017
32720,72168,32720,Deland,FL,Deltona-Daytona Beach-Ormond Beach,Volusia County,3018
92108,96650,92108,San Diego,CA,San Diego-Carlsbad,San Diego County,3019
73159,89981,73159,Oklahoma City,OK,Oklahoma City,Oklahoma County,3021
98119,99579,98119,Seattle,WA,Seattle-Tacoma-Bellevue,King County,3022
49548,79800,49548,Grand Rapids,MI,Grand Rapids-Wyoming,Kent County,3023
45701,77767,45701,Athens,OH,Athens,Athens County,3025
07840,60828,07840,Hackettstown,NJ,Allentown-Bethlehem-Easton,Warren County,3026
29707,399565,29707,Fort Mill,SC,Charlotte-Concord-Gastonia,York County,3027
53217,81297,53217,Whitefish Bay,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,3028
97267,99160,97267,Milwaukie,OR,Portland-Vancouver-Hillsboro,Clackamas County,3029
31404,71519,31404,Savannah,GA,Savannah,Chatham County,3030
30215,70961,30215,Fayetteville,GA,Atlanta-Sandy Springs-Roswell,Fayette County,3031
26101,68878,26101,Parkersburg,WV,Parkersburg-Vienna,Wood County,3032
32309,71920,32309,Tallahassee,FL,Tallahassee,Leon County,3033
93101,97124,93101,Santa Barbara,CA,Santa Maria-Santa Barbara,Santa Barbara County,3034
43537,76735,43537,Maumee,OH,Toledo,Lucas County,3035
92220,96733,92220,Banning,CA,Riverside-San Bernardino-Ontario,Riverside County,3036
12309,62530,12309,Niskayuna,NY,Albany-Schenectady-Troy,Schenectady County,3037
29625,70608,29625,Anderson,SC,Greenville-Anderson-Mauldin,Anderson County,3038
91941,96559,91941,La Mesa,CA,San Diego-Carlsbad,San Diego County,3039
33913,72906,33913,Fort Myers,FL,Cape Coral-Fort Myers,Lee County,3040
61604,85071,61604,Peoria,IL,Peoria,Peoria County,3041
96782,98917,96782,Pearl City,HI,Urban Honolulu,Honolulu County,3042
99508,100227,99508,Anchorage,AK,Anchorage,Anchorage Borough,3043
11554,62147,11554,East Meadow,NY,New York-Newark-Jersey City,Nassau County,3044
54304,81641,54304,Green Bay,WI,Green Bay,Brown County,3045
97603,99366,97603,Klamath Falls,OR,Klamath Falls,Klamath County,3046
80239,93315,80239,Denver,CO,Denver-Aurora-Lakewood,Denver County,3047
79605,93024,79605,Abilene,TX,Abilene,Taylor County,3048
98038,99523,98038,Maple Valley,WA,Seattle-Tacoma-Bellevue,King County,3049
45429,77668,45429,Kettering,OH,Dayton,Montgomery County,3050
74063,90272,74063,Sand Springs,OK,Tulsa,Tulsa County,3051
90064,96045,90064,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3052
40004,75468,40004,Bardstown,KY,Bardstown,Nelson County,3053
80214,93290,80214,Lakewood,CO,Denver-Aurora-Lakewood,Jefferson County,3054
97306,99183,97306,Salem,OR,Salem,Marion County,3055
29745,70705,29745,York,SC,Charlotte-Concord-Gastonia,York County,3056
33326,72545,33326,Weston,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,3057
60451,84502,60451,New Lenox,IL,Chicago-Naperville-Elgin,Will County,3058
95966,98516,95966,Oroville,CA,Chico,Butte County,3059
19002,65685,19002,Upper Dublin,PA,Philadelphia-Camden-Wilmington,Montgomery County,3060
50158,80189,50158,Marshalltown,IA,Marshalltown,Marshall County,3061
80218,93294,80218,Denver,CO,Denver-Aurora-Lakewood,Denver County,3062
85750,95086,85750,Tucson,AZ,Tucson,Pima County,3063
30741,71302,30741,Fairview,GA,Chattanooga,Walker County,3064
22042,67132,22042,Falls Church,VA,Washington-Arlington-Alexandria,Fairfax County,3065
78132,92273,78132,New Braunfels,TX,San Antonio-New Braunfels,Comal County,3066
64015,86280,64015,Blue Springs,MO,Kansas City,Jackson County,3067
83605,94220,83605,Caldwell,ID,Boise City,Canyon County,3068
80910,93588,80910,Colorado Springs,CO,Colorado Springs,El Paso County,3069
78582,92524,78582,Rio Grande City,TX,Rio Grande City,Starr County,3070
72704,89710,72704,Fayetteville,AR,Fayetteville-Springdale-Rogers,Washington County,3071
27332,69306,27332,Sanford,NC,Sanford,Lee County,3072
33076,72405,33076,Parkland,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,3073
70005,88418,70005,Metairie,LA,New Orleans-Metairie,Jefferson Parish,3074
02368,58749,02368,Randolph,MA,Boston-Cambridge-Newton,Norfolk County,3075
78573,92516,78573,Alton,TX,McAllen-Edinburg-Mission,Hidalgo County,3076
97321,99192,97321,Albany,OR,Albany,Linn County,3077
91316,96349,91316,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3078
81001,93629,81001,Pueblo,CO,Pueblo,Pueblo County,3079
08865,61222,08865,Phillipsburg,NJ,Allentown-Bethlehem-Easton,Warren County,3080
74464,90421,74464,Tahlequah,OK,Tahlequah,Cherokee County,3081
92651,96969,92651,Laguna Beach,CA,Los Angeles-Long Beach-Anaheim,Orange County,3082
21237,66846,21237,Rosedale,MD,Baltimore-Columbia-Towson,Baltimore County,3083
19135,65802,19135,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,3084
22306,67224,22306,Hybla Valley,VA,Washington-Arlington-Alexandria,Fairfax County,3085
84095,94458,84095,South Jordan,UT,Salt Lake City,Salt Lake County,3086
33407,72574,33407,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3087
43612,76771,43612,Toledo,OH,Toledo,Lucas County,3088
87106,95301,87106,Albuquerque,NM,Albuquerque,Bernalillo County,3089
45420,77661,45420,Dayton,OH,Dayton,Montgomery County,3090
16066,64440,16066,Cranberry,PA,Pittsburgh,Butler County,3091
28209,69772,28209,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,3092
94903,97859,94903,San Rafael,CA,San Francisco-Oakland-Hayward,Marin County,3093
14534,63586,14534,Pittsford,NY,Rochester,Monroe County,3094
97266,99159,97266,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,3095
02919,58993,02919,Johnston,RI,Providence-Warwick,Providence County,3096
02125,58639,02125,Boston,MA,Boston-Cambridge-Newton,Suffolk County,3097
21009,66720,21009,Abingdon,MD,Baltimore-Columbia-Towson,Harford County,3098
77075,91724,77075,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,3099
80237,93313,80237,Denver,CO,Denver-Aurora-Lakewood,Denver County,3100
32807,72233,32807,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,3101
33542,72669,33542,Zephyrhills,FL,Tampa-St. Petersburg-Clearwater,Pasco County,3102
97203,99117,97203,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,3103
23233,67608,23233,Henrico,VA,Richmond,Henrico County,3104
49507,79783,49507,Grand Rapids,MI,Grand Rapids-Wyoming,Kent County,3105
13090,62950,13090,Liverpool,NY,Syracuse,Onondaga County,3106
90504,96162,90504,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3107
66044,87059,66044,Lawrence,KS,Lawrence,Douglas County,3108
30214,70960,30214,Fayetteville,GA,Atlanta-Sandy Springs-Roswell,Fayette County,3109
08043,60936,08043,Voorhees,NJ,Philadelphia-Camden-Wilmington,Camden County,3110
76053,91214,76053,Hurst,TX,Dallas-Fort Worth-Arlington,Tarrant County,3111
93561,97337,93561,Tehachapi,CA,Bakersfield,Kern County,3112
06512,60364,06512,East Haven,CT,New Haven-Milford,New Haven County,3113
21811,67058,21811,Berlin,MD,Salisbury,Worcester County,3114
56301,82763,56301,Saint Cloud,MN,St. Cloud,Stearns County,3115
99207,100156,99207,Spokane,WA,Spokane-Spokane Valley,Spokane County,3116
33156,72459,33156,Pinecrest,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3117
03079,59030,03079,Salem,NH,Boston-Cambridge-Newton,Rockingham County,3118
78212,92308,78212,San Antonio,TX,San Antonio-New Braunfels,Bexar County,3119
32937,72314,32937,Satellite Beach,FL,Palm Bay-Melbourne-Titusville,Brevard County,3120
37067,74148,37067,Franklin,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,3121
21075,66763,21075,Elkridge,MD,Baltimore-Columbia-Towson,Howard County,3122
48091,78964,48091,Warren,MI,Detroit-Warren-Dearborn,Macomb County,3123
89130,95826,89130,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,3124
55116,82117,55116,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,3125
27517,69376,27517,Chapel Hill,NC,Durham-Chapel Hill,Orange County,3126
68164,87894,68164,Omaha,NE,Omaha-Council Bluffs,Douglas County,3127
77536,92011,77536,Deer Park,TX,Houston-The Woodlands-Sugar Land,Harris County,3128
49024,79517,49024,Portage,MI,Kalamazoo-Portage,Kalamazoo County,3129
43212,76580,43212,Grandview Heights,OH,Columbus,Franklin County,3130
34743,73197,34743,Kissimmee,FL,Orlando-Kissimmee-Sanford,Osceola County,3131
92131,96672,92131,San Diego,CA,San Diego-Carlsbad,San Diego County,3132
93422,97253,93422,Atascadero,CA,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,3133
48446,79215,48446,Lapeer,MI,Detroit-Warren-Dearborn,Lapeer County,3134
07107,60611,07107,Newark,NJ,New York-Newark-Jersey City,Essex County,3135
78705,92618,78705,Austin,TX,Austin-Round Rock,Travis County,3136
02453,58762,02453,Waltham,MA,Boston-Cambridge-Newton,Middlesex County,3137
77598,92054,77598,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,3138
34223,73045,34223,Englewood,FL,Punta Gorda,Charlotte County,3139
53223,81303,53223,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,3140
45230,77521,45230,Cincinnati,OH,Cincinnati,Hamilton County,3141
67217,87512,67217,Wichita,KS,Wichita,Sedgwick County,3142
80122,93251,80122,Centennial,CO,Denver-Aurora-Lakewood,Arapahoe County,3143
19119,65786,19119,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,3144
14616,63637,14616,Greece,NY,Rochester,Monroe County,3145
23513,67757,23513,Norfolk,VA,Virginia Beach-Norfolk-Newport News,Norfolk City,3146
41011,75867,41011,Covington,KY,Cincinnati,Kenton County,3147
46804,78286,46804,Fort Wayne,IN,Fort Wayne,Allen County,3148
77489,91978,77489,Missouri City,TX,Houston-The Woodlands-Sugar Land,Fort Bend County,3149
08648,61141,08648,Lawrence,NJ,Trenton,Mercer County,3150
19050,65728,19050,Lansdowne,PA,Philadelphia-Camden-Wilmington,Delaware County,3151
75010,90617,75010,Carrollton,TX,Dallas-Fort Worth-Arlington,Denton County,3152
49506,79782,49506,Grand Rapids,MI,Grand Rapids-Wyoming,Kent County,3153
55421,82271,55421,Columbia Heights,MN,Minneapolis-St. Paul-Bloomington,Anoka County,3154
95682,98373,95682,Shingle Springs,CA,Sacramento--Roseville--Arden-Arcade,El Dorado County,3156
91780,96517,91780,Temple City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3157
33434,72600,33434,Boca Raton,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3158
60050,84313,60050,McHenry,IL,Chicago-Naperville-Elgin,McHenry County,3159
20745,66598,20745,Forest Heights,MD,Washington-Arlington-Alexandria,Prince Georges County,3160
44052,76965,44052,Lorain,OH,Cleveland-Elyria,Lorain County,3161
78626,92563,78626,Georgetown,TX,Austin-Round Rock,Williamson County,3162
95834,98443,95834,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,3163
46268,78067,46268,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,3164
37086,74165,37086,La Vergne,TN,Nashville-Davidson--Murfreesboro--Franklin,Rutherford County,3165
43209,76577,43209,Bexley,OH,Columbus,Franklin County,3166
17046,64877,17046,Lebanon,PA,Lebanon,Lebanon County,3167
33073,72402,33073,Coconut Creek,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,3168
60142,84393,60142,Huntley,IL,Chicago-Naperville-Elgin,McHenry County,3169
60189,84434,60189,Wheaton,IL,Chicago-Naperville-Elgin,DuPage County,3170
54303,81640,54303,Green Bay,WI,Green Bay,Brown County,3171
37659,74407,37659,Jonesborough,TN,Johnson City,Washington County,3172
07011,60527,07011,Clifton,NJ,New York-Newark-Jersey City,Passaic County,3173
22601,67322,22601,Winchester,VA,Winchester,Frederick County,3174
94602,97804,94602,Oakland,CA,San Francisco-Oakland-Hayward,Alameda County,3175
81504,93802,81504,Grand Junction,CO,Grand Junction,Mesa County,3176
02474,58779,02474,Arlington,MA,Boston-Cambridge-Newton,Middlesex County,3177
92110,96652,92110,San Diego,CA,San Diego-Carlsbad,San Diego County,3178
33409,72576,33409,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,3179
50501,80387,50501,Fort Dodge,IA,Fort Dodge,Webster County,3180
43050,76489,43050,Mount Vernon,OH,Mount Vernon,Knox County,3181
33907,72900,33907,Fort Myers,FL,Cape Coral-Fort Myers,Lee County,3182
37172,74216,37172,Springfield,TN,Nashville-Davidson--Murfreesboro--Franklin,Robertson County,3183
79904,93116,79904,El Paso,TX,El Paso,El Paso County,3184
89081,95792,89081,North Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,3185
95122,97990,95122,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,3186
68123,87872,68123,Bellevue,NE,Omaha-Council Bluffs,Sarpy County,3187
93638,97381,93638,Madera,CA,Madera,Madera County,3188
33183,72485,33183,Kendale Lakes,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,3189
30045,70830,30045,Lawrenceville,GA,Atlanta-Sandy Springs-Roswell,Gwinnett County,3190
60714,84691,60714,Niles,IL,Chicago-Naperville-Elgin,Cook County,3191
80104,93236,80104,Castle Rock,CO,Denver-Aurora-Lakewood,Douglas County,3192
55443,82293,55443,Brooklyn Park,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,3193
12303,62524,12303,Schenectady,NY,Albany-Schenectady-Troy,Schenectady County,3194
89134,95830,89134,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,3195
16509,64623,16509,Millcreek,PA,Erie,Erie County,3196
20164,66254,20164,Sterling,VA,Washington-Arlington-Alexandria,Loudoun County,3197
28278,69824,28278,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,3198
97471,399735,97471,Roseburg,OR,Roseburg,Douglas County,3200
34238,73057,34238,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,3201
45365,77623,45365,Sidney,OH,Sidney,Shelby County,3202
73162,89983,73162,Oklahoma City,OK,Oklahoma City,Oklahoma County,3203
11717,62199,11717,Islip,NY,New York-Newark-Jersey City,Suffolk County,3204
38117,74655,38117,Memphis,TN,Memphis,Shelby County,3205
60631,84632,60631,Chicago,IL,Chicago-Naperville-Elgin,Cook County,3206
44125,77025,44125,Garfield Heights,OH,Cleveland-Elyria,Cuyahoga County,3207
75234,90786,75234,Farmers Branch,TX,Dallas-Fort Worth-Arlington,Dallas County,3208
29440,70480,29440,Georgetown,SC,Georgetown,Georgetown County,3209
37931,74566,37931,Knoxville,TN,Knoxville,Knox County,3210
46516,78156,46516,Elkhart,IN,Elkhart-Goshen,Elkhart County,3211
55426,82276,55426,Saint Louis Park,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,3212
